6376,23/09/2021 15:00,0.00108,0.00406,0.00514,0.153,0.03925,MS,MS,8.312,14.038,34.329,2.597,136.797,0.00021,0.00031,0.00229,0.00261,0.151,0.04159,3.934,15.437,32.404,4.405,143.862,1.977,5.534,7.512,0.193,41.692,MS,6.219,33.969,5.234,156.505
6377,23/09/2021 16:00,0.00112,0.00429,0.00541,0.151,0.03984,MS,MS,7.728,15.185,32.161,3.246,119.743,0.00019,0.00073,0.00333,0.00406,0.158,0.04145,5.374,16.318,30.389,3.154,80.352,1.909,6.242,8.154,0.186,42.371,MS,5.809,32.924,4.713,123.609
6378,23/09/2021 17:00,0.00076,0.00414,0.0049,0.142,0.04041,MS,MS,6.807,14.971,33.499,8.176,73.521,0.00019,0.00059,0.00351,0.0041,0.168,0.04164,6.781,16.525,29.693,7.165,76.116,1.295,6.714,8.006,0.167,42.573,MS,5.461,32.17,5.429,90.791
6379,23/09/2021 18:00,0.00018,0.00373,0.00392,0.145,0.03988,MS,MS,6.118,14.136,36.057,10.792,78.167,0.00019,0.00087,0.00781,0.00867,0.162,0.03656,7.244,15.296,33.487,8.949,61.099,0.543,6.425,6.964,0.162,41.632,MS,5.259,34.08,8.414,72.076
6380,23/09/2021 19:00,0.00003,0.00801,0.00804,0.167,0.03366,MS,MS,5.72,13.197,38.306,10.96,53.922,0.00017,0.00024,0.00828,0.0085,0.164,0.0344,8.427,13.492,37.369,10.215,48.137,0.09,6.054,6.138,0.17,40.138,MS,4.775,37.485,8.455,67.772
6381,23/09/2021 20:00,-0.00001,0.01319,0.01317,0.203,0.02692,MS,MS,6.799,12.568,40.486,6.584,62.338,0.00016,0.00043,0.01643,0.01686,0.174,0.02431,9.367,12.744,39.849,4.351,75.294,0.015,7.96,7.97,0.184,36.601,MS,4.397,39.655,3.803,75.743
6382,23/09/2021 21:00,-0.00009,0.0108,0.01072,0.191,0.02687,MS,MS,6.497,11.341,44.401,2.267,87.305,0.0001,0.00014,0.01264,0.0128,0.179,0.02249,12.613,11.275,49.54,3.168,140.77,P,P,P,P,P,MS,5.02,41.417,2.999,91.399
6383,23/09/2021 22:00,0.00704,0.01568,0.02272,0.224,0.01795,MS,MS,9.126,8.513,60.169,1.653,171.293,0.00015,0.00001,0.00707,0.00708,0.179,0.02582,10.635,9.597,59.775,3.112,197.933,P,P,P,P,P,MS,5.454,51.955,0.263,243.01
6384,23/09/2021 23:00,0.00054,0.02168,0.02222,0.283,0.00816,MS,MS,7.092,7.389,77.232,2.271,130.28,0.00033,-0.0001,0.00633,0.00623,0.18,0.02933,10.776,9.168,55.464,4.482,208.639,P,P,P,P,P,MS,6.516,55.817,1.652,178.857
6385,24/09/2021 0:00,0.0004,0.02382,0.02422,0.264,0.00657,MS,MS,6.714,6.63,76.642,2.738,147.957,0.0001,0.00031,0.01034,0.01065,0.196,0.01964,13.187,7.417,67.882,3.065,143.766,P,P,P,P,P,MS,7.352,63.418,1.004,35.42
6386,24/09/2021 1:00,0.00079,0.02605,0.02684,0.266,0.00316,MS,MS,6.996,5.624,89.31,1.011,109.252,0.00006,0.00257,0.0202,0.02277,0.21,0.00689,23.271,6.217,84.171,1.045,138.2,P,P,P,P,P,MS,7.204,60.414,1.553,70.962
6387,24/09/2021 2:00,0.00265,0.02609,0.02874,0.278,0.00179,MS,MS,8.007,4.881,99.421,2.217,122.494,Z,Z,Z,Z,Z,Z,31.922,5.088,94.215,2.418,128.561,P,P,P,P,P,MS,6.372,62.533,1.186,76.568
6388,24/09/2021 3:00,0.0053,0.02617,0.03147,0.29,0.00067,MS,MS,9.005,3.958,99.663,1.181,124.204,0.00003,0.00104,0.01306,0.0141,0.173,0.01203,14.556,4.199,97.075,2.557,137.831,P,P,P,P,P,MS,5.312,67.682,0.998,351.804
6389,24/09/2021 4:00,Z,Z,Z,Z,Z,MS,MS,9.202,3.551,100.005,2.462,169.537,0.00003,0.00091,0.01412,0.01503,0.192,0.00936,9.829,4.257,98.361,1.592,175.11,P,P,P,P,P,MS,4.936,73.647,1.255,287.788
6390,24/09/2021 5:00,0.0047,0.02557,0.03027,0.23,0.00211,MS,MS,6.126,3.419,100.002,1.032,147.536,0.00027,0.00583,0.02067,0.0265,0.221,0.0053,8.56,4.281,95.216,1.571,242.619,P,P,P,P,P,MS,4.972,78.196,4.985,286.297
6391,24/09/2021 6:00,0.05455,0.03939,0.09395,0.3,0.00205,MS,MS,8.419,3.119,99.972,2.661,171.185,0.00034,0.00716,0.02278,0.02993,0.25,0.00317,8.132,3.759,95.475,3.784,247.271,P,P,P,P,P,MS,5.508,78.93,4.764,300.002
6392,24/09/2021 7:00,0.0448,0.03096,0.07571,0.375,0.00106,MS,MS,9.819,3.332,99.961,2.257,238.445,0.00017,0.01399,0.02336,0.03735,0.346,0.00186,7.902,3.285,98.886,4.779,261.045,P,P,P,P,P,MS,5.728,80.367,4.548,307.116
6393,24/09/2021 8:00,0.05227,0.028,0.0803,0.438,0.00328,MS,MS,9.578,5.74,85.86,1.137,281.526,0.00021,0.01346,0.01772,0.03118,0.306,0.00809,8.558,4.64,86.436,4.5,271.918,4.447,10.018,14.447,0.192,14.274,MS,6.421,74.094,7.211,304.746
6394,24/09/2021 9:00,0.05449,0.02867,0.08314,0.433,0.00526,MS,MS,10.508,8.781,63.876,1.731,268.854,0.00027,0.00553,0.00927,0.01481,0.222,0.01656,6.47,7.711,68.499,6.066,267.113,8.647,11.752,20.379,0.177,15.614,MS,6.187,62.644,6.693,303.145
6395,24/09/2021 10:00,0.0323,0.02332,0.05558,0.344,0.01115,MS,MS,8.063,12.705,46.195,3.157,273.291,0.0004,0.01165,0.01303,0.02467,0.314,0.01437,7.871,11.529,54.516,2.794,201.733,Z,Z,Z,Z,Z,MS,5.188,48.937,4.735,281.957
6396,24/09/2021 11:00,0.00962,0.01322,0.02282,0.266,0.02272,MS,MS,6.518,16.318,36.534,5.209,194.456,0.00041,0.00479,0.00865,0.01344,0.227,0.02406,4.249,16.463,38.767,3.743,197.161,3.784,6.626,10.389,0.128,29.168,MS,3.73,38.519,4.725,287.131
6397,24/09/2021 12:00,0.00398,0.00756,0.01154,0.207,0.02918,MS,MS,5.617,18.897,33.121,C,C,0.00037,0.00155,0.0041,0.00565,0.159,0.03281,1.634,20.284,31.233,4.753,197.818,7.552,11.416,18.947,0.164,27.133,MS,6.284,32.17,0.689,121.152
6398,24/09/2021 13:00,0.00273,0.00501,0.00774,0.171,0.03208,MS,MS,4.766,21.206,30.147,C,C,0.00025,0.00064,0.00237,0.00301,0.141,0.03499,0.729,22.407,28.679,7.589,184.302,1.95,4.095,6.023,0.125,34.532,MS,4.673,28.849,4.369,220.051
6399,24/09/2021 14:00,0.00094,0.0027,0.00365,0.134,0.03365,MS,MS,3.802,22.951,28.104,6.467,168.285,0.00019,0.00043,0.00198,0.00241,0.133,0.0345,0.63,24.457,26.916,7.37,171.507,1.194,2.627,3.799,0.111,36.242,MS,4.008,27.143,4.852,159.518
6400,24/09/2021 15:00,0.00076,0.00231,0.00307,0.14,0.03365,MS,MS,3.949,24.341,26.743,7.747,163.669,0.00013,0.00038,0.00183,0.00221,0.136,0.03429,0.562,25.476,26.363,8.401,175.713,1.256,2.898,4.131,0.114,35.715,MS,3.541,25.669,6.345,158.254
6401,24/09/2021 16:00,0.00079,0.00195,0.00274,0.12,0.03274,MS,MS,3.392,25.118,26.08,8.385,178.512,0.00012,0.00026,0.00169,0.00196,0.131,0.03341,0.496,25.89,26.454,10.672,160.367,1.21,3.918,5.103,0.117,33.678,MS,3.431,25.929,7.8,175.209
6402,24/09/2021 17:00,0.00073,0.0044,0.00512,0.138,0.02815,MS,MS,3.325,24.256,27.707,6.549,179.02,0.00009,0.00035,0.00293,0.00329,0.139,0.02925,1.728,24.544,28.496,11.087,170.575,1.02,5.361,6.36,0.118,30.684,MS,3.492,26.768,6.005,192.862
6403,24/09/2021 18:00,0.00125,0.01308,0.01433,0.203,0.0179,MS,MS,5.161,22.774,30.307,6.03,170.911,0.00014,0.00039,0.0062,0.00659,0.166,0.02416,2.225,21.655,34.62,8.225,147.854,1.061,10.02,11.059,0.158,23.681,MS,4.9,29.004,3.787,190.935
6404,24/09/2021 19:00,0.0008,0.01735,0.01815,0.211,0.01318,MS,MS,5.073,21.207,33.967,4.619,186.864,0.00029,0.00002,0.00638,0.0064,0.177,0.024,4.873,20.909,35.882,5.855,174.02,0.757,11.074,11.821,0.186,21.28,MS,5.477,32.065,2.057,237.408
6405,24/09/2021 20:00,0.00576,0.02168,0.02746,0.29,0.00677,MS,MS,5.43,18.623,42.787,0.87,146.736,0.00075,0.00008,0.01151,0.01159,0.243,0.01807,6.642,20.416,36.852,4.598,222.837,1.157,16.71,17.847,0.266,12.774,MS,8.174,40.757,2.194,239.227
6406,24/09/2021 21:00,0.01589,0.02512,0.04095,0.47,0.00121,MS,MS,11.3,15.977,58.259,0.684,174.133,0.00033,0.00024,0.01013,0.01036,0.23,0.0163,7.503,19.427,40.64,3.57,252.089,0.432,7.874,8.282,0.167,21.104,MS,6.386,37.308,6.126,301.393
6407,24/09/2021 22:00,0.01634,0.02266,0.03903,0.245,0.00663,MS,MS,4.054,19.969,37.871,6.884,251.047,0.0002,0.00014,0.01015,0.01029,0.263,0.01463,7.572,18.693,43.214,4.346,267.144,0.407,3.389,3.774,0.113,25.501,MS,2.569,35.055,3.275,288.418
6408,24/09/2021 23:00,0.00195,0.00919,0.01114,0.137,0.01966,MS,MS,2.152,21.61,31.558,9.69,284.898,0.00011,-0.00001,0.0039,0.00389,0.156,0.02203,3.18,19.538,39.326,7.901,268.141,0.371,3.139,3.487,0.113,25.649,MS,3.19,36.594,5.445,318.736
6409,25/09/2021 0:00,-0.00001,0.0035,0.00349,0.141,0.02265,MS,MS,1.976,19.872,36.836,5.752,303.449,0.00016,0.00004,0.00436,0.0044,0.164,0.0191,3.561,17.86,46.22,8.233,244.79,0.378,3.884,4.239,0.123,23.991,MS,3.238,39.802,4.478,269.863
6410,25/09/2021 1:00,0.00148,0.0142,0.01567,0.171,0.01045,MS,MS,3.256,16.884,48.927,3.414,192.449,0.00011,0.00007,0.0035,0.00356,0.155,0.01915,3.378,17.457,47.217,3.861,261.928,0.351,4.006,4.334,0.121,23.266,MS,2.727,42.009,4.578,300.902
6411,25/09/2021 2:00,0.00061,0.01427,0.01487,0.181,0.00747,MS,MS,3.673,15.533,57.554,1.289,219.619,Z,Z,Z,Z,Z,Z,4.459,16.437,51.416,5.456,264.283,0.191,4.066,4.233,0.122,23.109,MS,2.288,43.98,4.11,299.75
6412,25/09/2021 3:00,0.00126,0.0187,0.01996,0.213,0.00259,MS,MS,4.09,13.898,65.851,0.191,76.765,0.00015,-0.00001,0.00559,0.00558,0.164,0.01536,4.749,15.514,54.943,4.386,261.706,0.062,2.884,2.922,0.126,23.434,MS,2.131,46.854,5.383,313.164
6413,25/09/2021 4:00,Z,Z,Z,Z,Z,MS,MS,4.084,12.891,79.854,0.39,5.107,0.00016,-0.00004,0.00342,0.00339,0.144,0.01896,3.505,15.25,54.128,7.452,259.259,Z,Z,Z,Z,Z,MS,1.247,46.78,4.839,299.791
6414,25/09/2021 5:00,0.00265,0.01506,0.0177,0.179,0.00625,MS,MS,3.952,13.533,67.747,3.389,208.385,0.00019,-0.00002,0.00349,0.00348,0.14,0.01886,3.235,15.037,53.787,7.686,270.091,0.262,9.503,9.744,0.134,16.519,MS,1.872,51.348,4.877,285.987
6415,25/09/2021 6:00,0.0024,0.01855,0.02094,0.186,0.00268,MS,MS,4.896,13.422,68.266,2.132,106.274,0.00018,0.0002,0.00581,0.00601,0.143,0.01643,3.494,14.859,53.871,6.253,265.648,0.127,12.331,12.427,0.15,12.051,MS,2.135,56.303,2.661,333.732
6416,25/09/2021 7:00,0.00953,0.01964,0.02918,0.223,0.00116,MS,MS,4.262,12.684,75.138,0.233,222.337,0.00016,0.00062,0.00856,0.00917,0.155,0.01309,3.994,14.525,54.83,5.188,272.998,1.294,9.054,10.322,0.155,16.733,MS,0.923,53.51,3.435,302.787
6417,25/09/2021 8:00,0.0145,0.02152,0.03603,0.242,0.00185,MS,MS,4.611,13.665,67.591,0.526,200.594,0.00024,0.00045,0.00731,0.00775,0.156,0.01521,4.207,15.01,52.766,7.808,273.835,1.196,9.559,10.708,0.154,16.31,MS,1.27,51.338,5.738,316.826
6418,25/09/2021 9:00,0.01136,0.01902,0.03038,0.274,0.00422,MS,MS,3.851,14.611,59.546,3.396,323.474,0.00025,0.00293,0.01185,0.01477,0.279,0.01043,4.398,15.014,53.423,4.586,272.528,1.927,11.933,13.836,0.167,13.99,MS,2.086,51.106,6.688,311.847
6419,25/09/2021 10:00,0.01528,0.0173,0.03259,0.498,0.00461,MS,MS,4.468,14.837,66.546,2.54,342.303,0.00024,0.00205,0.00827,0.01032,0.196,0.01518,4.184,16.165,49.208,6.932,276.562,3.027,11.047,14.058,0.168,14.387,MS,2.419,51.883,6.573,305.376
6420,25/09/2021 11:00,0.0066,0.01404,0.02064,0.242,0.00924,MS,MS,4.263,16.365,52.637,6.924,329.66,0.00023,0.00188,0.00692,0.0088,0.178,0.01738,4.632,16.986,47.075,7.271,281.769,4.4,11.72,16.104,0.187,13.231,MS,2.985,51.928,6.109,314.372
6421,25/09/2021 12:00,0.00599,0.01256,0.01855,0.229,0.01122,MS,MS,4.756,17.429,49.422,6.716,330.092,0.00027,0.00428,0.00953,0.01381,0.2,0.01598,5.046,18.285,44.134,5.5,283.074,3.838,10.618,14.439,0.197,15.35,MS,3.305,48.879,6.374,315.457
6422,25/09/2021 13:00,0.00374,0.0095,0.01325,0.209,0.0155,MS,MS,4.868,18.476,46.062,8.997,352.116,0.00156,0.00653,0.01339,0.01992,0.281,0.01412,6.008,19.742,40.807,5.886,358.743,3.478,8.947,12.409,0.194,17.542,MS,4.566,47.215,3.542,0.535
6423,25/09/2021 14:00,0.00254,0.00684,0.00939,0.183,0.01887,MS,MS,5.822,17.767,51.215,10.567,24.429,0.00067,0.00248,0.00647,0.00895,0.159,0.02029,5.595,19.205,45.271,10.801,33.96,1.296,4.606,5.886,0.162,23.836,MS,5.55,50.913,9.302,30.228
6424,25/09/2021 15:00,0.00184,0.00701,0.00885,0.186,0.02057,MS,MS,6.316,17.418,56.062,9.614,9.784,0.0008,0.00136,0.00505,0.00641,0.159,0.02356,7.258,18.656,51.33,9.05,27.904,0.905,4.983,5.873,0.166,26.91,MS,6.773,55.536,8.711,35.942
6425,25/09/2021 16:00,0.0017,0.0076,0.0093,0.195,0.02149,MS,MS,6.831,17.681,55.677,5.43,335.897,0.00062,0.00134,0.00648,0.00782,0.159,0.02325,7.555,18.094,52.855,7.589,11.92,1.667,5.318,6.97,0.167,27.835,MS,8.077,52.601,3.797,32.002
6426,25/09/2021 17:00,0.00184,0.00658,0.00841,0.2,0.02448,MS,MS,6.084,19.135,49.815,5.563,333.358,0.00127,0.00174,0.00707,0.00881,0.174,0.02514,8.305,18.996,49.43,5.278,342.743,1.43,5.038,6.454,0.143,30.624,MS,8.65,45.255,1.368,107.175
6427,25/09/2021 18:00,0.0008,0.00804,0.00884,0.201,0.02413,MS,MS,5.404,19.139,48.833,4.551,335.494,0.0012,0.00133,0.00984,0.01117,0.205,0.0241,9.82,19.669,46.961,3.987,343.945,0.8,5.237,6.024,0.136,32.179,MS,8.528,44.988,5.72,32.859
6428,25/09/2021 19:00,-0.00008,0.01073,0.01064,0.228,0.01859,MS,MS,5.909,16.471,61.364,1.359,3.931,0.00043,0.00018,0.0089,0.00907,0.207,0.0231,7.556,17.883,51.925,1.155,316.892,0.305,7.739,8.031,0.175,28.332,MS,11.288,52.361,2.197,55.06
6429,25/09/2021 20:00,-0.00013,0.0139,0.01377,0.287,0.01411,MS,MS,6.97,13.504,73.641,0.555,307.353,0.00052,0.00473,0.02216,0.02687,0.412,0.00727,15.236,15.482,64.979,2.323,261.907,0.361,13.646,13.995,0.28,19.41,MS,15.874,60.528,0.779,332.676
6430,25/09/2021 21:00,0.00078,0.01836,0.01915,0.42,0.00481,MS,MS,11.671,11.577,99.726,0.825,31.339,0.00064,0.00757,0.02703,0.0346,0.602,0.0019,26.597,14.232,75.885,2.68,243.323,0.221,16.739,16.949,0.28,15.395,MS,8.596,65.463,1.838,270.002
6431,25/09/2021 22:00,0.01036,0.02304,0.03339,0.63,0.00135,MS,MS,10.044,10.302,99.993,1.385,322.75,0.00037,0.00189,0.02285,0.02474,0.534,0.00377,24.882,13.083,85.388,2.946,273.221,1.008,20.795,21.786,0.388,8.687,MS,14.118,72.117,1.507,269.351
6432,25/09/2021 23:00,0.02231,0.02292,0.04523,0.815,0.00136,MS,MS,12.611,9.428,99.971,0.522,52.249,0.00023,0.00057,0.01717,0.01774,0.429,0.00626,17.695,12.003,96.962,3.013,266.453,0.486,17.256,17.73,0.334,10.638,MS,13.454,75.011,2.651,311.766
6433,26/09/2021 0:00,0.04007,0.02156,0.06163,0.985,0.00141,MS,MS,14.915,9.176,99.89,0.49,343.596,0.00018,0.00073,0.01483,0.01557,0.417,0.00641,16.793,11.004,99.873,3.618,262.344,0.156,12.193,12.341,0.248,15.269,MS,10.714,72.182,3.889,311.477
6434,26/09/2021 1:00,0.05908,0.02379,0.08287,1.086,0.00155,MS,MS,20.288,9.195,99.901,1.023,319.654,0.00015,0.00081,0.01448,0.01529,0.384,0.00504,14.492,10.484,99.8,2.233,282.198,0.182,11.799,11.971,0.213,13.003,MS,9.286,74.902,3.073,279.809
6435,26/09/2021 2:00,0.04944,0.02291,0.07235,0.945,0.00149,MS,MS,20.919,9.305,99.94,1.392,47.367,Z,Z,Z,Z,Z,Z,10.85,10.463,99.818,0.184,169.002,2.405,16.987,19.385,0.185,6.974,MS,8.183,78.123,4.629,304.832
6436,26/09/2021 3:00,0.02566,0.02096,0.0466,0.724,0.00133,MS,MS,18.72,9.184,99.944,0.368,186.15,0.00017,0.01135,0.01799,0.02934,0.338,0.0006,12.246,10.244,99.777,1.468,232.812,2.789,16.477,19.26,0.171,6.381,MS,8.173,78.387,3.554,296.319
6437,26/09/2021 4:00,Z,Z,Z,Z,Z,MS,MS,16.875,8.767,99.867,1.948,168.976,0.00016,0.00617,0.01505,0.02122,0.314,0.00146,10.979,9.625,99.717,2.243,226.546,Z,Z,Z,Z,Z,MS,8.74,80.802,1.287,317.022
6438,26/09/2021 5:00,0.02645,0.01954,0.04598,0.446,0.00111,MS,MS,15.151,8.765,99.879,1.656,162.539,0.00043,0.00354,0.01373,0.01727,0.308,0.00206,11.926,9.51,99.753,2.381,214.364,2.542,18.4,20.936,0.184,2.348,MS,8.305,82.423,0.416,77.371
6439,26/09/2021 6:00,0.01035,0.0153,0.02564,0.339,0.00101,MS,MS,9.914,8.625,99.801,1.525,112.25,0.00043,0.00296,0.01383,0.01679,0.297,0.00213,11.368,9.787,99.803,0.904,223.624,1.804,15.847,17.647,0.209,6.271,MS,6.781,73.371,1.51,146.146
6440,26/09/2021 7:00,0.01145,0.01526,0.0267,0.315,0.00096,MS,MS,8.618,8.991,99.89,1.706,172.029,0.00031,0.00756,0.01426,0.02183,0.301,0.0013,12.413,9.936,99.801,1.171,107.649,4.851,18.435,23.279,0.236,3.275,MS,6.482,74.487,1.009,344.256
6441,26/09/2021 8:00,0.01745,0.01509,0.03254,0.35,0.00151,MS,MS,9.341,9.977,99.923,0.482,149.546,0.00019,0.01489,0.01336,0.02825,0.295,0.00303,13.464,10.74,99.896,2.564,148.773,6.418,17.145,23.558,0.246,4.329,MS,6.474,75.165,2.104,317.913
6442,26/09/2021 9:00,0.02298,0.01729,0.04027,0.423,0.00211,MS,MS,12.059,10.881,100.009,0.6,79.767,0.00022,0.00368,0.01059,0.01427,0.23,0.00826,10.54,12.485,84.11,2.811,114.768,10.21,16.701,26.904,0.285,5.959,MS,7.112,72.24,0.436,300.604
6443,26/09/2021 10:00,0.01918,0.01828,0.03746,0.458,0.0039,MS,MS,14.594,12.794,98.186,1.014,294.217,0.00024,0.00454,0.01024,0.01479,0.2,0.0108,9.835,14.004,74.442,1.289,342.918,15.6,17.531,33.124,0.328,7.202,MS,10.962,65.608,0.634,254.398
6444,26/09/2021 11:00,0.01577,0.0183,0.03407,0.454,0.00786,MS,MS,15.33,14.787,71.791,0.898,27.476,0.00047,0.01758,0.02223,0.03981,0.261,0.01148,15.889,15.851,62.64,1.547,340.041,12.528,16.22,28.743,0.336,12.866,MS,11.558,56.361,1.742,295.784
6445,26/09/2021 12:00,0.01903,0.02082,0.03985,0.418,0.01239,MS,MS,12.919,17.757,56.058,0.332,25.917,0.00081,0.01147,0.01858,0.03006,0.307,0.01839,14.681,19.187,47.506,1.407,10.49,6.291,10.953,17.237,0.285,23.768,MS,10.202,41.786,1.769,153.138
6446,26/09/2021 13:00,0.00317,0.00777,0.01093,0.221,0.0337,MS,MS,8.255,22.702,30.984,2,108.532,0.00107,0.00369,0.01023,0.01392,0.213,0.03259,9.04,24.028,31.526,3.883,44.948,3.627,7.133,10.754,0.201,34.127,MS,7.607,29.534,6.033,151.828
6447,26/09/2021 14:00,0.00018,0.00158,0.00177,0.142,0.03956,MS,MS,5.285,24.551,22.508,2.914,30.849,0.00015,0.00037,0.00166,0.00203,0.139,0.03923,5.127,25.59,23.322,6.609,25.479,0.906,1.791,2.69,0.124,41.564,MS,6.371,21.274,3.962,154.893
6448,26/09/2021 15:00,0.00004,0.00152,0.00156,0.137,0.04115,MS,MS,5.849,25.214,21.274,0.126,321.042,0.00013,0.00026,0.00144,0.00171,0.131,0.04307,4.533,25.997,21.052,5.63,348.304,0.556,0.942,1.491,0.11,44.05,MS,6.751,19.038,9.879,278.801
6449,26/09/2021 16:00,0.00017,0.00183,0.00199,0.141,0.04255,MS,MS,5.921,25.263,19.945,10.165,287.352,0.00012,0.00009,0.00124,0.00133,0.128,0.04385,3.853,26.325,20.383,3.458,313.055,0.441,0.677,1.112,0.105,46.086,MS,6.251,19.265,13.64,292.174
6450,26/09/2021 17:00,0.00021,0.00286,0.00307,0.141,0.04248,MS,MS,6.439,24.443,20.582,14.357,291.076,0.00005,0.00009,0.00178,0.00187,0.13,0.04434,3.399,25.146,20.672,8.898,295.482,0.416,1.506,1.915,0.112,45.853,MS,6.134,20.672,13.011,279.065
6451,26/09/2021 18:00,0.00002,0.00426,0.00428,0.154,0.04035,MS,MS,6.449,23.119,22.756,12.366,294.02,0.00002,-0.00001,0.00191,0.0019,0.134,0.04334,3.259,23.498,23.482,10.463,278.688,0.361,2.723,3.076,0.126,42.999,MS,6.56,23.712,7.392,304.898
6452,26/09/2021 19:00,-0.00019,0.00647,0.00628,0.205,0.03532,MS,MS,7.846,20.997,28.795,6.579,321.484,0.00004,-0.00009,0.00501,0.00493,0.156,0.03752,4.355,21.392,27.826,4.148,290.741,0.284,4.64,4.918,0.166,37.975,MS,7.625,29.533,3.536,310.061
6453,26/09/2021 20:00,0.00014,0.01496,0.0151,0.249,0.02146,MS,MS,9.793,17.301,41.755,2.519,255.97,0.00009,-0.00003,0.01436,0.01433,0.198,0.02542,6.05,19.477,32.359,3.602,257.724,0.346,10.563,10.902,0.236,28.797,MS,11.126,35.794,2.208,295.243
6454,26/09/2021 21:00,-0.00002,0.01625,0.01624,0.253,0.01905,MS,MS,10.973,15.848,45.383,3.32,222.789,0.0001,-0.00004,0.01504,0.015,0.239,0.0241,7.525,18.425,34.94,2.815,249.544,0.222,13.861,14.065,0.278,20.76,MS,9.527,45.234,1.719,267.3
6455,26/09/2021 22:00,-0.00005,0.01622,0.01618,0.225,0.01859,MS,MS,12.251,14.351,51.908,1.434,143.925,0.0003,0.0002,0.01707,0.01727,0.243,0.0185,8.487,15.669,44.086,1.954,215.218,0.16,16.275,16.429,0.289,17.785,MS,9.028,49.922,0.693,330.594
6456,26/09/2021 23:00,0.00016,0.01878,0.01894,0.264,0.01113,MS,MS,9.306,11.816,66.576,1.1,199.928,0.00027,0.00036,0.01466,0.01502,0.279,0.01843,7.952,13.54,49.513,1.646,199.739,0.104,12.222,12.326,0.25,22.239,MS,7.75,52.692,1.499,293.134
6457,27/09/2021 0:00,0.00102,0.0233,0.02432,0.311,0.00787,MS,MS,11.68,11.035,68.532,0.974,207.455,0.00017,0.00062,0.01434,0.01496,0.209,0.02041,6.484,13.257,51.238,3.418,216.624,0.062,11.28,11.332,0.234,21.264,MS,7.244,55.634,3.039,300.12
6458,27/09/2021 1:00,0.00021,0.02226,0.02247,0.275,0.00796,MS,MS,8.704,10.415,75.46,0.265,145.608,0.00012,0.00119,0.01623,0.01742,0.171,0.01823,5.472,13.409,47.741,2.809,301.835,0.118,11.432,11.544,0.244,18.884,MS,7.127,59.398,0.608,82.077
6459,27/09/2021 2:00,0.00114,0.02548,0.02662,0.296,0.00312,MS,MS,9.41,9.099,91.702,0.5,21.727,Z,Z,Z,Z,Z,Z,8.443,11.457,64.104,0.617,88.979,0.151,12.686,12.83,0.233,16.664,MS,7.399,61.625,1.704,321.301
6460,27/09/2021 3:00,0.00401,0.02648,0.03049,0.309,0.00133,MS,MS,6.943,8.159,98.91,0.304,42.491,0.00009,0.00519,0.02261,0.0278,0.193,0.00895,9.892,10.716,64.605,0.961,67.561,0.42,19.066,19.479,0.214,11.819,MS,5.156,63.618,0.279,73.111
6461,27/09/2021 4:00,Z,Z,Z,Z,Z,MS,MS,6.642,7.457,99.992,0.992,188.93,0.00014,0.01769,0.02993,0.04759,0.226,0.00073,13.719,9.873,73.536,0.856,182.177,Z,Z,Z,Z,Z,MS,4.048,69.388,1.631,302.873
6462,27/09/2021 5:00,0.02295,0.0261,0.04907,0.327,0.00106,MS,MS,7.827,6.951,99.931,1.146,55.78,0.0001,0.01142,0.02791,0.03934,0.243,0.00161,10.03,9.546,74.32,1.128,251.477,0.284,21.628,21.904,0.179,9.12,MS,3.103,70.692,1.176,340.214
6463,27/09/2021 6:00,0.06204,0.02935,0.09137,0.472,0.0011,MS,MS,11.819,7.413,99.963,1.569,5.437,0.00011,0.00459,0.02116,0.02577,0.251,0.00961,5.116,11.224,61.589,5.269,229.018,3.126,27.044,30.162,0.212,3.962,MS,3.361,71.196,1.461,258.725
6464,27/09/2021 7:00,0.08927,0.02976,0.11906,0.685,0.00118,MS,MS,10.392,7.51,99.511,1.283,141.712,0.00044,0.06621,0.03548,0.10167,0.433,0.00214,26.82,11.006,68.01,1.596,132.329,11.441,29.623,41.054,0.264,3.197,MS,4.354,71.331,0.95,103.939
6465,27/09/2021 8:00,0.07629,0.03472,0.11095,0.685,0.00263,MS,MS,10.371,10.152,81.977,3.355,117.676,0.00011,0.00154,0.00968,0.01123,0.196,0.02394,2.818,14.338,54.011,9.387,170.78,29.319,33.333,62.642,0.347,6.477,MS,5.576,63.474,1.651,166.443
6466,27/09/2021 9:00,0.00454,0.01142,0.01596,0.217,0.0227,MS,MS,2.918,16.175,47.237,9.479,169.953,0.00019,0.00144,0.00573,0.00717,0.166,0.02961,2.374,16.91,45.421,13.87,169.188,8.754,16.348,25.09,0.244,20.533,MS,3.487,47.288,3.755,189.966
6467,27/09/2021 10:00,0.00303,0.00772,0.01076,0.166,0.03136,MS,MS,5.003,19.546,35.24,13.045,162.49,0.0001,0.00078,0.00274,0.00352,0.141,0.03727,2.527,20.284,34.534,15.776,167,2.468,6.059,8.515,0.149,35.654,MS,0.83,34.156,8.542,177.56
6468,27/09/2021 11:00,0.00073,0.00261,0.00334,0.133,0.04161,MS,MS,3.423,22.403,25.283,12.435,198.883,0.00006,0.00062,0.00217,0.00279,0.133,0.04306,5.235,22.129,26.487,21.674,210.532,0.992,2.169,3.148,0.133,43.315,MS,2.126,25.118,13.098,225.04
